grid_id	centroid_x	centroid_y	EcoI	EcoII	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Abundance.trend
2378	1718933.04657	182440.40381	8	8.5	0.08763762	-0.102752788644508	0.19002391	102.997758113421	0.00325371575996006	12.6838143044868	0.019064070349429	-74.46818322	39.88441125	-2.01145822263186
2911	1968933.04657	482440.40381	8	8.5	0.01771682	-0.0922175302448188	0.16206567	110.571155969913	0.00987589290924178	11.1687501922059	0.0224496062799159	-70.48333946	41.82810965	3.17539368295945
1866	1318933.04657	-117559.59619	8	8.4	0.04034042	0.175039970799668	0.01828708	114.757052935087	0.00269840925497734	9.92403864230101	0.0100533242258693	-79.99426199	38.0547703	1.63868786570041
3699	268933.04657	932440.40381	5	5.2	0.000692815	-0.18709966865334	0.012195665	63.9535267987312	0.0113791209714876	3.68814108248513	0.0147084143529867	-92.18973291	47.84899449	-0.133557926559935
3513	268933.04657	832440.40381	5	5.2	0.008045095	-0.175533414626538	0.030570175	63.3257222863344	0.0111087594344662	4.76730778982911	0.015729450413523	-92.24581109	47.00173755	-5.78171814406782
2017	468933.04657	-17559.59619	8	8.3	0.86664974	0.0304690052814426	0.03564977	84.8365398691251	0.0069119179462949	11.7400643068294	0.00512590147035987	-90.1866968	39.72903259	-2.03884982927425
3121	-1031066.95343	632440.40381	6	6.2	0.00053293	-0.102010069743779	0.000670865	39.0842955066608	0.00643442432140547	2.15384617254425	0.0131903370795694	-109.88835831	44.71283605	-0.79001853461208
3059	368933.04657	582440.40381	8	8.1	0.45269568	-0.0830640432803709	0.024586045	69.9080139119656	0.00432248905713948	7.07612191968096	0.010906947771013	-91.03475763	44.84821754	-6.34062669407287
2210	1718933.04657	82440.40381	8	8.5	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	-2.7503781442286
3601	68933.04657	882440.40381	5	5.2	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	1.40175339286104
2133	-2131066.95343	82440.40381	11	11.1	0.130208045	0.00675563859511681	0.16849974	65.1397448375773	0.00175905743853867	14.7871797528022	0.0186437873320847	-122.12088588	38.19191202	-2.15754406518981
49	-231066.95343	-1617559.59619	9	9.5	0.57500519	0.0243208133934367	0.19392944	39.1637827239405	0.00606676327555014	23.7663465218666	0.00719312659317646	-98.37082827	26.05737878	2.60832121485974
2049	-2131066.95343	32440.40381	11	11.1	0.02987971	-0.16568549075308	0.33948004	45.367468699395	0.000275082518862857	14.6854169475727	0.0192274283281387	-121.95725444	37.78284503	-2.82563209186519
2388	-2081066.95343	232440.40381	11	11.1	0.818390465	0.250714906673925	0.04210584	54.2491996172601	0.000375232582332219	16.1218752746399	0.0150932476542566	-122.03067056	39.53271687	0.917902070534438
1227	-1831066.95343	-467559.59619	11	11.1	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	-1.00482838624477
2475	-2031066.95343	282440.40381	11	11.1	0	-0.192784081100916	0.006720295	97.7651460872939	-2.08176834923156e-05	11.8049681463983	0.0131147160304007	-121.60022384	40.05509364	1.46846600698458
1713	-2131066.95343	-167559.59619	11	11.1	0.11164721	0.0259552674130211	0.01400625	68.4195523196354	9.82775552332792e-05	12.7012823040669	0.0172496743039164	-121.32225005	36.14175632	1.03913175925112
1941	868933.04657	-67559.59619	8	8.2	0.43694279	-0.0887801034335515	0.02989122	100.112581898769	0.00981056782248108	12.4907053441514	0.0064329927417886	-85.32986539	39.01156845	-1.34139537353681
41	1468933.04657	-1667559.59619	15	15.4	0	-0.133942433982509	0.0101223	106.844232476675	0.00612173121340527	25.6887824107439	0.0186981796758462	-81.12943102	24.62399503	-0.48700330699516
2813	1568933.04657	432440.40381	8	8.1	0.194945815	-0.0271010373441667	0.064244985	90.350321947	0.012162218625726	8.67179502924092	0.0114523772127927	-75.62604808	42.22887134	-1.65732108628567
2909	1868933.04657	482440.40381	8	8.1	0.027316715	-0.0166054419973886	0.21103786	104.704489066051	0.0111273184800017	9.72307709852854	0.022113863525084	-71.72198558	42.0478671	-0.211944814189402
518	818933.04657	-1017559.59619	8	8.3	0.164160515	-0.0880862860120624	0.033294635	135.704329270058	0.00699991319265958	19.6753208484405	-0.00044920240397556	-87.03868831	30.97284899	0.818062887919413
2781	-31066.95343	432440.40381	9	9.2	0.914315315	-0.0181540302064718	0.053450035	59.6836550306433	0.00651519838485534	7.40705141523041	0.00805909947765093	-96.40975728	43.66033385	-4.96560748016051
1868	1418933.04657	-117559.59619	8	8.4	0.174790105	0.254507143417625	0.05984965	92.7086555854632	0.00546963512272926	14.2022438265192	0.0104025712464923	-78.806263	37.90668498	-1.31907611933433
3507	-31066.95343	832440.40381	9	9.2	0.896032545	0.0621568405839199	0.034676295	52.7112189376822	0.00704775238227857	5.45400652234466	0.0138554791843342	-96.43390506	47.04627246	-0.139201807025846
336	-281066.95343	-1167559.59619	9	9.4	0.010171115	-0.15861302630988	0.03475469	51.0913470591872	0.00510234875657426	20.2990388289476	0.0049252436703776	-99.03112545	29.97099694	-1.26564650090617
3021	-1531066.95343	582440.40381	6	6.2	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	3.64311554659456
221	1368933.04657	-1317559.59619	8	8.5	0.380331865	-0.0700656496979919	0.1879692	107.721476456294	0.00279572158554178	22.9987182953419	0.0150861479170218	-81.59174976	27.79812764	-0.508402026263111
836	1118933.04657	-767559.59619	8	8.3	0.067355605	-0.0617217263048393	0.12243194	91.5833347134101	-0.00166285035581247	18.141346396544	-0.00199122508435046	-83.42747602	32.8207102	-0.554857128699082
352	518933.04657	-1167559.59619	8	8.5	0.08765052	-0.216969948809927	0.108536255	129.711220360719	0.00425712946828369	21.0461541995024	0.00551761358874069	-90.40822885	29.87722723	-4.65594079041644
2107	768933.04657	32440.40381	8	8.2	0.696238675	-0.0612966198129445	0.2395573	93.540706665088	0.0106697792177301	11.9823720167415	0.00620715327742561	-86.42546211	39.94540276	0.936844570539486
292	18933.04657	-1217559.59619	9	9.5	0.604457915	-0.0447323760899123	0.252436765	95.5942324185983	0.00619096957633333	21.2839746903151	0.00679924570286483	-95.79690563	29.57609125	0.147580020224169
342	18933.04657	-1167559.59619	9	9.5	0.534540005	-0.0510918103222413	0.270530335	94.1811714319465	0.00625565862080076	21.2341349243354	0.00604872947434678	-95.79575003	30.0097734	-0.735123383313796
269	1468933.04657	-1267559.59619	8	8.5	0.01962165	-0.130557633471754	0.16423169	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.47180221	28.09190842	-2.04151251829147
2912	2018933.04657	482440.40381	8	8.5	0.000558385	-0.0963788691675926	0.06196306	116.771796640677	0.010164124619695	11.254807937556	0.0223462794796574	-69.86732073	41.71422946	3.75614044030674
2820	1918933.04657	432440.40381	8	8.1	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	1.32628999364799
2550	1718933.04657	282440.40381	8	8.1	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	-0.353656809849245
2551	1768933.04657	282440.40381	8	8.1	0.00238287	-0.13839982035439	0.38822142	100.873238740823	0.0076194698308776	12.5724361264266	0.0214597573705721	-73.57346359	40.61189413	-2.39500602513401
126	1518933.04657	-1467559.59619	15	15.4	0.041770885	-0.119805705656223	0.388852515	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.29980171	26.29307395	1.47820307600748
104	1518933.04657	-1517559.59619	15	15.4	0.01233736	-0.127561668253944	0.46064562	132.594874172257	0.00433157542077788	25.0567311445872	0.0191249224196154	-80.38416352	25.85948538	3.28586168572684
3375	-1931066.95343	782440.40381	6	6.2	0.00014022	-0.217312762273819	0.004331195	86.6706743720585	0.00288362786188619	7.43733989772124	0.0137791962647054	-122.09408307	44.35916573	-0.397319622648185
51	-131066.95343	-1617559.59619	9	9.5	0.20044661	-0.0705383308277131	0.16105538	57.9214751513388	0.00607532104978108	23.4689106024229	0.00623484436519719	-97.34498326	26.07460858	4.52864569134122
1729	-1331066.95343	-167559.59619	10	10.1	0.005272065	0.0351707539890075	0.005359665	26.5192312403367	-0.000567328969869548	7.68846166962519	0.0152223179704329	-112.04844916	37.61837176	-0.842825870077091
2377	1668933.04657	182440.40381	8	8.3	0.054448405	-0.108792000655625	0.704605825	102.984777300786	0.0055189915901771	12.4121796882962	0.0183914030378302	-75.07406216	39.97854793	-2.71844206789497
1596	218933.04657	-267559.59619	8	8.4	0.58075159	0.182492105644541	0.02928937	90.6381425534685	0.00456991686866292	14.0701925439569	0.00517869861960827	-93.36931709	37.70257514	1.03795959180779
268	1418933.04657	-1267559.59619	8	8.5	0.333320435	-0.0585733855458917	0.067072705	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.99141695	28.16185744	1.7285977850847
220	1318933.04657	-1317559.59619	8	8.5	0.28039041	-0.0957311453699633	0.34016286	103.882694313924	0.00147174148837585	23.0730772874294	0.0151872154031718	-82.1103699	27.86305746	0.359930692124011
1848	418933.04657	-117559.59619	8	8.3	0.43882076	-0.0133288162778967	0.139131325	84.2586553738667	0.00530017752151424	13.523397696706	0.00672656957115125	-90.87223328	38.9064936	-0.621466154293626
1424	-181066.95343	-367559.59619	9	9.4	0.535353705	-0.0711243292700834	0.02860749	72.5791677513566	0.00865313193138043	16.1115387122218	0.010115517490908	-98.14863148	36.85996818	3.28536280291749
2027	968933.04657	-17559.59619	8	8.2	0.611669055	-0.0680348734941578	0.140557255	92.5389437736609	0.00783954378374133	12.0815706968499	0.0041310942277793	-84.03709129	39.33178078	1.40336856619085
2077	-731066.95343	32440.40381	6	6.2	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	2.21962161724134
3027	-1231066.95343	582440.40381	10	10.1	0.30807902	0.206612589141164	0.009256305	35.3509620336386	-0.00211527985040931	5.94519237042047	0.0114812246775105	-112.41721661	44.02581384	-7.7952717255691
2895	1168933.04657	482440.40381	8	8.1	0.750848345	-0.015450058058517	0.09370672	83.3913475611271	0.0145723045834106	7.57339756472562	0.0128290184374101	-80.61089096	43.27944237	-2.78958513329458
296	218933.04657	-1217559.59619	8	8.3	0.00447724	-0.204400250946316	0.00285488	117.36602755999	0.00552388869618361	21.0740387378595	0.00779337894826874	-93.65198674	29.55273108	-0.741578340212945
4498	-681066.95343	1432440.40381	9	9.3	0.77313146	0.0274590552196003	0.016978615	31.4709941058969	0.0033751972710398	2.79198723758022	0.012915453048522	-106.39295781	51.83562929	0.267673810046931
3255	1268933.04657	682440.40381	8	8.1	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	-12.4279237319252
3419	268933.04657	782440.40381	5	5.2	0.065863425	-0.161216894278892	0.047414715	63.40609074021	0.0106727222417317	5.2711539307657	0.0156890864511029	-92.27323601	46.57841562	-2.6201842189695
1125	968933.04657	-567559.59619	8	8.4	0.19561398	0.0204071910907018	0.100897455	118.881732868843	0.00612137837269879	15.5185900046848	0.00093699010139313	-84.83303971	34.68286448	-0.682817576228434
2906	1718933.04657	482440.40381	5	5.3	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	-1.27996226127099
2998	1818933.04657	532440.40381	8	8.1	0.021971235	0.0441252182459608	0.0556763	96.245514686291	0.0105462334735524	9.15224374140589	0.0195185567649437	-72.18455731	42.56364832	0.0633749935931238
980	1218933.04657	-667559.59619	8	8.3	0.06461779	-0.0407368019440093	0.234620635	93.2403862583332	0.000201639207076209	17.2397438967839	0.000470116429323209	-82.15601061	33.55183167	3.15319671035179
2640	1818933.04657	332440.40381	8	8.5	0.044593145	-0.0842624877577803	0.27774565	101.070193724755	0.00850399274224454	11.7756412185442	0.0209217795001422	-72.81206193	40.9223309	-3.16101474271003
2538	1118933.04657	282440.40381	8	8.1	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	-0.515865750264966
912	1418933.04657	-717559.59619	8	8.5	0.016786955	-0.0613323246783008	0.235507695	103.68301474346	0.00519196041277094	19.034936159085	0.00733135305993716	-80.01942426	32.85874487	-0.631041854888403
2718	1318933.04657	382440.40381	8	8.1	0.20112713	-0.0240112040419058	0.03695919	97.3926301613832	0.0122633546749242	7.7169873127475	0.0119848797208149	-78.91155172	42.22929366	-3.67724740176378
2622	918933.04657	332440.40381	8	8.1	0.47449671	-0.105017369641001	0.104525265	76.7092961852367	0.010377453372991	9.26570529662646	0.00921617128451716	-84.10874889	42.32652711	-0.0346875953335601
4338	-1781066.95343	1332440.40381	7	7.1	0.17245329	0.237057044343384	0.060817685	171.781092182948	0.00361332620900848	8.91089760130033	0.0155170117697666	-122.16855803	49.19096565	1.28742231461152
2889	868933.04657	482440.40381	8	8.2	0.46459192	-0.0282386800975748	0.067057775	67.3205139606427	0.0116739055921452	8.19118606133195	0.011496846739752	-84.51537615	43.63806312	-1.76470556763337
1788	1618933.04657	-167559.59619	8	8.5	0.08752376	-0.0435301386590711	0.1774822	104.593911819661	0.00360049409063157	15.1400643381266	0.0127115894181863	-76.56894447	37.1626337	-0.637510830669896
459	868933.04657	-1067559.59619	8	8.5	0.0241775	-0.192187685899249	0.1246111	128.23982589477	0.00459416997164056	20.0326926352886	0.00125550295495465	-86.54945252	30.50058808	-1.50293554159735
320	1418933.04657	-1217559.59619	8	8.5	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	2.33939198866009
4021	-1731066.95343	1132440.40381	6	6.2	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	-3.15019625387748
367	1268933.04657	-1167559.59619	8	8.5	0.4520553	-0.0353923208338025	0.132063315	113.283976235069	0.00167446725280211	21.6637824131892	0.0136600911885352	-82.40469247	29.21889794	1.97171697056318
2714	1118933.04657	382440.40381	8	8.1	0.294433545	-0.20865839187838	0.00916161	81.7693123160264	0.013964833908029	9.06858989090109	0.0106061531980758	-81.45884004	42.51036336	-0.334749196969641
1103	-131066.95343	-567559.59619	9	9.4	0.13619463	-0.104604650495709	0.09401904	75.1166679194579	0.0066969743970866	16.8012823211984	0.00672469619682485	-97.51744394	35.1624181	1.26919781442985
694	518933.04657	-867559.59619	8	8.3	0.34508226	-0.0636153271427312	0.187792545	116.025643216876	0.00749858464737901	18.7080131264833	0.00056865662538586	-90.21106194	32.46348051	0.044677149272343
1281	868933.04657	-467559.59619	8	8.3	0.490767495	0.0865330044019804	0.046437805	119.438143066871	0.0100449249722976	15.2682694845284	0.000740922136009157	-85.85348173	35.62794041	1.34274356681494
266	1318933.04657	-1267559.59619	8	8.5	0.286590215	-0.0796872072802231	0.13198772	114.194873660421	8.05541735228604e-05	22.8551285175177	0.0151701804826157	-82.03335051	28.29461214	1.04932803768365
3635	1768933.04657	882440.40381	5	5.3	0.197521255	0.00355078564896179	0.035924145	117.455771378982	0.00798201426513129	4.58525652502878	0.0185167928629639	-71.65957964	45.5363455	-1.1284259604137
2999	1868933.04657	532440.40381	8	8.1	0.02232901	-0.0197810291534122	0.349774025	101.89984157605	0.0109926357891361	9.65769248248006	0.0213803872746686	-71.55817577	42.45711674	-2.42999236359327
1056	1318933.04657	-617559.59619	8	8.3	0.168318025	-0.195177926647551	0.220877545	99.1278863423982	0.00257183591252577	17.8060900305326	0.00240724367977081	-80.94903553	33.84545243	1.31877106390528
393	68933.04657	-1117559.59619	8	8.3	0.130442715	-0.101000379078244	0.101367775	106.641988995748	0.00498456685957619	20.6400644458257	0.00564425452750495	-95.25210814	30.44066883	0.616119811649285
3702	418933.04657	932440.40381	5	5.2	0.000189025	-0.206997389642783	0.0056653	63.3719560572734	0.00778809017868573	3.78798084073246	0.0140422498688231	-90.06907188	47.78363667	-0.986522331659678
124	1418933.04657	-1467559.59619	8	8.5	0.352853855	-0.0330934344081993	0.098412945	123.332694302767	0.00603785837637623	24.5641029492403	0.0178304479478653	-81.31641743	26.4332029	1.16531036314729
3515	368933.04657	832440.40381	5	5.2	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	-0.728203908862268
2134	-2081066.95343	82440.40381	11	11.1	0.679851605	0.247151522748655	0.117882425	39.4924685900362	0.00159411504199719	16.6193913137301	0.0156199025020069	-121.53757382	38.30623684	-0.497716317773289
3235	268933.04657	682440.40381	5	5.2	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	-1.77302578341202
1378	1618933.04657	-417559.59619	8	8.5	0.156627345	-0.127237297262062	0.05873615	111.75096348845	0.00946092098634179	16.5916669147137	0.00770604859746862	-77.15730255	35.07371942	-1.04832943820381
1351	268933.04657	-417559.59619	8	8.4	0.22877541	-0.0938621630741223	0.02899868	97.0839761999937	0.00318194503568207	15.6596156542118	0.00676020590681153	-92.82919788	36.4131345	-0.891289375365389
2209	1668933.04657	82440.40381	8	8.5	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	-2.95927869739333
4125	-931066.95343	1182440.40381	6	6.2	0.35974706	-0.0497111280560303	0.00869712	25.5669876814653	0.000288675975135672	3.77564106372973	0.0113239725178514	-109.61669107	49.44969049	-0.265350315199187
750	118933.04657	-817559.59619	8	8.3	0.33210436	0.0240345012717409	0.03073687	103.006652334657	0.00610938600027277	18.3177887556645	0.00192634161879704	-94.66381159	33.02238206	3.24838436114676
3086	1718933.04657	582440.40381	5	5.3	0.215936575	0.117806304750412	0.03406911	96.3381429207631	0.0127589041491215	7.4714744831316	0.0168367198222918	-73.28945223	43.17958847	-1.73690921618431
244	18933.04657	-1267559.59619	9	9.5	0.60159974	-0.0078870298956722	0.03198929	90.4916681739	0.0061489528651725	21.6038464735716	0.00878247776032275	-95.79804822	29.14178147	-1.90199249320607
2053	-1931066.95343	32440.40381	6	6.2	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	-4.35269269480131
1277	668933.04657	-467559.59619	8	8.3	0.21180359	-0.0625532498135134	0.03159601	118.422117292117	0.00915630214501924	15.2487181932546	0.00353945834126613	-88.17672172	35.78951135	-1.3685446898525
3510	118933.04657	832440.40381	5	5.2	0.02095553	-0.173945544246978	0.014336425	59.8665875605284	0.00947607350841363	5.41746806032741	0.015004412687085	-94.33904765	47.03804425	-1.26227957160467
1789	1668933.04657	-167559.59619	8	8.5	0.02355269	-0.0853074999896496	0.0566814	106.470514404086	0.00429285576874732	15.1506412604298	0.0134380212254052	-75.98624665	37.07472229	-8.75578618270097
757	468933.04657	-817559.59619	8	8.5	0.70155943	0.0306496960158638	0.018787035	115.981091702596	0.00672597994500888	18.576282333105	0.00200097032446766	-90.73669935	32.91770906	-7.40358899332033
366	1218933.04657	-1167559.59619	8	8.5	0.044438235	-0.124241163906515	0.022603755	116.261861226498	0.000847083384224245	21.6682695914537	0.0117571115904281	-82.9334958	29.27979434	0.967911217325379
1706	1618933.04657	-217559.59619	8	8.5	0.30767702	-0.0245072176583806	0.09133899	102.402245106462	0.00341270017424705	15.6237182015887	0.0087550251154815	-76.68949674	36.74574745	0.578627964367939
267	1368933.04657	-1267559.59619	8	8.5	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	1.04969034642364
2524	418933.04657	282440.40381	8	8.1	0.668085065	-0.0179485697195145	0.03923647	82.5038476219544	0.0108070604463318	9.33397455403629	0.00963410807991852	-90.59328224	42.29064859	-3.86339093475631
2549	1668933.04657	282440.40381	8	8.3	0.16022573	0.0242679237041682	0.17908141	110.092309407699	0.00929419424664042	10.7362181536901	0.0196299073706906	-74.79822257	40.80512316	-1.64620966991214
1539	1468933.04657	-317559.59619	8	8.3	0.16428793	-0.0509922300730238	0.12804653	95.0711556925223	0.00182023779713588	15.0179489667599	0.00832897239995508	-78.6523685	36.15495265	-0.256387319005225
2287	1368933.04657	132440.40381	8	8.4	0.252334595	-0.0504823231767643	0.04697038	105.075642671341	0.00396768035667421	10.0907053349969	0.00948947188713135	-78.85714423	40.07043703	-3.55346333603835
2818	1818933.04657	432440.40381	8	8.1	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	-0.815165267277429
2728	1818933.04657	382440.40381	8	8.1	0.014278565	-0.0387078422080972	0.19666345	102.066027580163	0.00963396911316466	11.3740386446604	0.0209186653465869	-72.65824309	41.33307557	-0.42599953575555
2816	1718933.04657	432440.40381	5	5.3	0.172131985	0.11998931288113	0.06242844	101.91057853821	0.00791271200659573	10.373397608622	0.0180115548263398	-73.74602267	41.94582058	0.623591019057823
1145	-1931066.95343	-517559.59619	11	11.1	0.010191735	0	0.416114515	24.8003209136809	-0.00341369999045199	18.0221157349073	0.0208157073793237	-118.08787557	33.6648018	-2.9718256744423
1595	168933.04657	-267559.59619	9	9.2	0.60410539	0.163494356132685	0.019324295	94.8586553983295	0.00560627380937455	14.0243592062631	0.00540156117360969	-93.96990247	37.71302648	-3.15487511788176
1533	1168933.04657	-317559.59619	8	8.4	0.30582363	0.0951675807233788	0.072699805	92.2445527773637	0.00295134837329644	12.7400643623028	0.00407038867837368	-82.13872189	36.57407642	0.380470219883233
3263	1668933.04657	682440.40381	5	5.3	0.12619392	0.0177903089219201	0.017890345	87.9480784489558	0.0126669339203369	6.24791675515903	0.0172130970489212	-73.61952517	44.10144466	-0.221120699417687
