"Site"	"Richness.trend"	"Richness.rarefied.trend"	"Evenness.pei.trend"	"Evenness.pei.rarefied.trend"	"Evenness.evar.trend"	"Evenness.evar.rarefied.trend"	"Dominance.trend"	"Fishers.alpha.trend"	"Decay.rate.trend"	"Party_Hours.trend"	"Total.abundance.trend"	"Series.length"
"Cumberland Co._-75.2004_39.3325"	0.0437931106163433	-0.0364689948233635	0.0749069757701434	-0.0139777335253363	-0.0121538957677701	-0.0614438627182713	-0.101244342996171	0.041879173751811	-0.0747105738758384	0.0652292991061569	-0.017181085886233	26
"Cypress Hills Park, SK._-109.53_49.62"	0.225466190494636	-0.155764459394094	-0.259013580845813	-0.114862738493028	-0.325702488319521	-0.121815296477841	0.237972620492536	-0.0000047889791828225	0.192810849278276	0.034505973798409	0.201500552804757	26
"Daingerfield, TX._-94.72_33.03"	0.181214063914162	-0.10068138585114	0.053140070128332	-0.164140754555458	-0.0118880839647667	-0.168964925637829	-0.108202650902121	0.164507817369198	-0.192137740781385	0.230008301201343	0.105984837526073	26
"Dardenelles, CA._-119.8333_38.3411"	-0.0176534249334065	-0.115069454631673	-0.00219968833297664	-0.074143214251109	0.0715672586617025	-0.0101628870876651	0.0373756055999802	0.0833666143868974	-0.0032337506829922	0.0581321719607176	-0.0304604648619036	26
"Decatur Co., TN._-88.0338_35.6278"	-0.00489851759588192	-0.00159547549856381	0.0350082750593739	-0.0119228617689454	-0.113486485598938	-0.0785618236617235	-0.112045748620173	-0.0588013590397231	0.00496182213593696	0.0984237432693181	0.0251603773280659	26
"Deep Portage, MN._-94.3849_46.8995"	0.056499219292934	-0.0407103534110367	0.0152429929293617	-0.0518926917336158	-0.0245695771085611	-0.0797279116468857	-0.0155317276755383	0.0459961621567272	-0.0320584039035478	0.0805446832601974	0.0556087443518261	26
"Delmarva Tip, VA._-75.9576_37.2024"	0.114763874117045	0.0378046084393514	0.106105021443814	0.0615459549913707	0.0220016462176053	-0.0365832389692741	-0.110430944683724	0.131824390055708	-0.107575214835838	0.122491858716866	-0.0436900107463539	26
"Delta National Forest, MS._-90.7558_32.7597"	0.0567544728420333	-0.0606265743526741	-0.0409990770875352	-0.0477298867715528	0.0135021585348769	-0.00176540669258648	0.0210259471534075	0.0295478065728427	0.00940419727935183	0.276726143328087	-0.03683197538519	26
"Devil's Hammock, FL._-82.6979_29.3112"	0.152755235709511	0.0231391574641174	0.0458871370751849	-0.010046535388628	-0.0434640574930141	-0.0361027827741988	-0.075493311781917	0.123700134737963	-0.0562308022865531	0.219079393334584	0.0873345793103152	26
"Dismal Swamp, VA._-76.483_36.6718"	0.0099795204843423	-0.0696794509819268	0.00229806209852035	-0.0609507101560608	-0.00627344588460326	-0.0778853350799349	0.0066211732652974	0.025222832336272	-0.0361564351076982	0.0357195482690906	0.0220320647541128	26
"Disney Wilderness Preserve, FL._-81.4082_28.124"	0.0335494295784347	-0.0636922594877003	0.0242775981865525	-0.0388834201143745	0.00369964973747579	-0.029129791683005	-0.0230162445068264	0.0191480542623829	-0.0208342653419208	0.052825497746337	0.0435589760127663	26
"Dubuque, IA._-90.7_42.4833"	-0.0259801041463577	-0.0148205554529026	0.122445897725269	-0.00164024700076753	0.0925725675923054	0.0236601623775148	-0.0887319836995886	0.0224369626522384	-0.0567346683261156	-0.00349452367175969	-0.10109971211709	26
"Duke Farms, NJ._-74.6891_40.6096"	-0.0479671289997233	0.0169503352345281	0.0357004890585835	0.02561574818168	0.0116065644001684	0.0210913122411827	-0.0408366495695073	-0.0556966931671984	-0.0130546202493118	0.013262107527954	-0.0256789455065326	26
"Durham, NC._-78.9008_36.0935"	0.00186920692282386	-0.0536270561518494	0.0341923662157553	-0.0271880892045095	-0.0755827764486219	-0.0813002277558961	-0.0434282387381151	-0.0209190144479109	-0.0255702964681632	-0.00856830598525238	-0.0160934381971794	26
"East Bedford Co._-78.6167_40.1167"	0.116416061067609	-0.0387222827231176	-0.00542171461435315	-0.0446482234359433	0.0973173350595429	0.0212377744602879	0.0474442756587617	0.141350394200608	-0.0704817731875274	0.0337761819217415	-0.0384030632524896	26
"East Glastonbury, CT._-72.5333_41.6667"	-0.11104855433548	-0.130623914680502	-0.072187550467934	-0.111235270690018	0.0124748046525772	-0.0457510209908276	0.071130569405787	-0.0116864751264244	0.0658431517146106	-0.159516810444626	-0.159571649020753	26
"Eastern Catskills_-74.0298_42.0565"	-0.139403192235187	-0.00880620190292852	-0.0583352135804957	-0.0237804634416273	0.0767254290098442	0.0612609638320302	0.0334700424939098	-0.125603077786709	0.0846447042064511	0.12778576802014	0.046841046440781	26
"El Dorado Nature Center, CA._-118.0869_33.8095"	-0.0910281862158081	-0.0378594636972326	0.0933292196439243	-0.0121827099738643	0.0673943969177816	0.0375455966160256	-0.0924081109168048	-0.00970271242581071	-0.0273240560378642	0.067062500606777	-0.0903213528261343	26
"Elizabethton, TN._-82.1324_36.3626"	-0.0886451192816046	-0.0408042867776328	-0.0592215079418182	-0.0645459154663823	-0.0483301423474179	-0.0371505565403821	-0.0101889041239094	-0.0735156647628625	0.108825964435915	-0.0899302198837192	-0.0294491099753572	26
"Elizabethtown, NY._-73.6_44.22"	0.104226805601286	-0.0820450760058881	0.0187080229443056	-0.0779071528624057	0.00178652252403418	-0.194690012384971	-0.0714747035776714	0.192305477607025	-0.126847881049347	0.0607507228783663	0.0411325581202435	26
"Elliott Key, FL._-80.2043_25.4161"	-0.0963375509274353	-0.10033022539566	-0.0174936129053366	-0.0107424848339671	0.105564737237061	0.083288918521007	0.0393779609717459	-0.00340570072617507	0.127193966912491	0.0769951543824605	-0.113517525140823	26
"Emmet and Cheboygan Counties, MI._-84.7508_45.4345"	-0.0381385573294513	-0.0208601629269114	0.0755146954756284	0.038492325700461	0.092276284433261	0.0513672866760661	-0.065196554384144	0.0542721614989834	-0.0621433107252326	-0.0490135460305828	-0.0557753939364693	26
"Erie Co._-82.5667_41.3333"	0.00570512093371128	-0.158817882019469	-0.0405626745007022	-0.123103903716584	0.0482071897522553	-0.0931087728901217	0.114452298861219	-0.0502479406555562	-0.0535511456185378	-0.0277735694029866	0.0855079600947834	26
"Eugene, OR._-123.0886_44.0335"	0.0676936150820498	-0.0351491051465846	0.0498294816170772	-0.0388898568157552	0.0621590584893904	-0.0578146408919012	-0.0459585093992866	0.07043447731385	-0.0686786096527408	0.0712994550461311	0.0215228076532895	26
"Falcon Woodlands, TX._-99.08_26.5"	-0.0246888265183668	-0.0704479908704556	0.0731257491437522	-0.0731643405691024	0.0891621619346694	0.0213279260402741	-0.0091269047275378	0.189072545041783	-0.0953638438091061	-0.122204185169308	-0.120460926380184	26
"Falmouth, MA._-70.585_41.6095"	-0.142867167823462	-0.0593408883884056	-0.00643437385246929	-0.0133024654475642	0.0314564489595502	0.0118794601234731	0.0301515917365939	-0.0218634645155567	0.0149352018991338	0.0545087428847209	-0.0372779813530216	26
"Farmington Hills, MI._-83.3748_42.4697"	0.0505102047292237	-0.0808888828959296	-0.0787457380533199	-0.076937318509993	-0.0360029435332631	-0.0800870397623986	0.0578803920250346	0.0222909931803343	0.0298518333597663	0.0442122900963195	0.069819729522109	26
"Farmington Valley, CT._-72.8674_41.8169"	0.0924459925826198	-0.0668625458551029	-0.036048512768621	-0.0879734119959877	-0.103486663144399	-0.101704697824282	0.00910198611031134	-0.037903897050388	-0.0112020940450543	0.0947885377402619	0.114837907401159	26
"Faulkner/Pulaski Counties_-92.3983_34.9017"	-0.012485660631945	-0.0893123825303533	0.0212630750695563	-0.0279317972881836	0.0903080964024436	0.0260567296306267	-0.0506946847816038	0.0655648966216878	0.00596564991382123	-0.0352399154737049	-0.0557715270037813	26
"Fields Pond Audubon Center, ME._-68.7277_44.7384"	0.0477477108365959	0.0384042526517288	0.143690404050028	0.0617754997492152	0.117513597470067	0.0470233840361065	-0.146413939847107	0.0989208415075975	-0.134263520301367	-0.0443369430466468	-0.113260474514519	26
"Fincastle, VA._-79.8806_37.5122"	0.0187400173411317	-0.0611264083239149	0.0458874510184785	-0.0121674120747528	0.0262027152956446	-0.0395837162591915	0.0107247151197154	0.034545279025317	-0.0638255608199974	0.0666625784999951	-0.0246459009247637	26
"Finger Lakes National Forest, NY._-76.7908_42.529"	0.0338273782136462	-0.0216953168540958	0.0869230245120296	0.018526135055849	0.0848094655840731	0.0128279936077025	-0.0892722897310431	0.0830230052549395	-0.0804751435991205	0.103633960741344	-0.0308658820546656	26
"Five Valleys, MT._-114.0312_46.9145"	-0.0953019026872076	-0.0651656411950693	-0.0158572393252299	-0.0359549541089307	0.0352461133072531	0.0228816001912827	0.0377320808021526	-0.106138725130331	0.107526882337682	-0.0990769304799404	-0.105247285667067	26
"Flagler Co. Northeast_-81.2187_29.5539"	0.0194705901842955	-0.085039151252872	-0.0209095315697254	-0.0936999951729968	-0.0518575369555134	-0.113460963095339	0.0126329550417963	-0.0595149041460286	0.0258467078960227	-0.0131223607782649	0.0777302791085258	26
"Florida Caverns State Park, FL._-85.2239_30.811"	-0.0846483521806451	-0.0477950827997991	0.111699045242358	0.0484290656106923	0.113505693201128	0.0777950319111334	-0.0559372042849061	0.0476323858358445	-0.0710149123130042	-0.178401416020754	-0.126501274947845	26
"Fontenelle Forest Nature Center, NE._-95.88_41.17"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Forsyth Co._-80.2936_36.1369"	0.103345916743927	-0.0526829823848933	0.0196280826196889	-0.0554370852857858	-0.0397783497089755	-0.0739410265378872	-0.0463338100946552	0.0509760395029799	-0.0725392354521466	0.0737951948255629	0.0536144167601897	26
"Fort Belvoir, VA._-77.25_38.78"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Fort Collins, CO._-105.08_40.57"	0.0789468802759309	-0.114424172749177	-0.0585702036244909	-0.223555528400612	0.167703254299279	-0.194675501751985	-0.0795184332485854	0.144140228531763	-0.0634359452821309	0.00558937153094631	-0.00260168219697856	26
"Fort Qu'Appelle, SK, Canada._-103.7836_50.7696"	-0.0518121170803957	-0.0979122548779038	0.00163392439079678	-0.0644863387889816	-0.00228982194253779	-0.056947659530621	0.000127390891007679	-0.0358113340272989	0.025792657477575	0.0247072329172192	-0.0205529211549553	26
"Fox River-Seney, MI._-85.95_46.35"	-0.060471155703284	0.0148399532873766	0.0545139935724558	0.0138454930185152	0.0532145812565818	0.0454056812278042	-0.0461701782799065	0.0146844563482412	-0.0530416565994595	-0.0848710928795647	-0.0921797171936662	26
"Francis Marion National Forest, SC._-79.4754_33.1408"	0.0976020831926788	-0.0843909657558943	-0.0950156776590198	-0.10083490738539	-0.105305801675003	-0.107825654463426	0.0562828897228602	-0.062511977664552	0.0473321755388195	0.117187165289891	0.110224136615073	26
"Freeport, TX._-95.3833_29"	-0.267249405979616	-0.210853953854916	0.0358459107093566	-0.0293484467098511	0.191614286701669	0.177266652891007	0.0678053719262776	-0.142705294187641	0.202736203611228	-0.267510099081893	-0.219555825601945	26
"Furnace Hills, PA._-76.3027_40.2262"	-0.0449296416106682	-0.0644111083002472	0.0434131569488206	-0.0360249100042196	0.00779598942101107	-0.0545891309052854	-0.0248524200954532	-0.0321404587293781	-0.0212649827665677	0.0523941240275015	-0.0330116080325665	26
"Galloway Township, NJ._-74.5605_39.485"	0.11996585142779	-0.0549812347074871	-0.00706765547855805	-0.0918954851482257	-0.0745680314657174	-0.100394146336449	-0.0353278951514749	0.0559893702037589	-0.0387728665618498	0.118118094037304	0.0982699681345728	26
"Giant Sequoia National Monument South_-118.4833_36"	-0.060926565566803	0.0298592294406831	0.151384737320883	0.111978577433112	0.155622428126716	0.143350591598255	-0.126315574210843	0.107223590386989	-0.139920537143695	0.147609869396691	-0.297579594533099	26
"Gilmanton, WI._-91.6788_44.4221"	-0.0327527739024511	-0.0447914925041376	-0.00541550605683921	-0.058855167845676	-0.0207122421881517	-0.0586067855460104	-0.0507682348761184	-0.0301912282951456	0.0220792320139451	-0.0685558268728588	0.0182403588851545	26
"Goethe State Forest, FL._-82.6394_29.0836"	0.0526720726312088	-0.0166197232100185	0.0862448593900455	0.0924654483636454	0.120990351599605	0.082240085377479	-0.0194430862268949	0.120141076593747	-0.138231441306929	0.0504515613185343	-0.0728308644419035	26
"Goose Pond_-87.2317_39.031"	0.0739471533463132	0.00600885166328115	0.13707864027507	0.162957745446221	0.017074292172354	0.0179361369071832	-0.0806075155580001	0.0587034360863326	-0.10888862148893	-0.0494070182585873	-0.050473236449784	26
"Gratiot-Saginaw, MI._-84.409_43.2486"	-0.101261852575149	-0.0627263867156126	0.0798330762133424	-0.0279976916042089	0.073972079329697	-0.0172694240648052	-0.046851163012236	-0.0743802814391804	0.0119002126810521	0.113527659553407	-0.0697203058797807	26
"Great Plains State Park, OK._-98.9873_34.7387"	0.128977322098195	-0.0404891843676453	-0.0111325711741142	-0.0955681464074513	-0.0616822341884514	-0.10195678307488	-0.0588119357715631	0.12741277280172	-0.104113016391053	0.108740515653152	0.0999702106385869	26
"Great Swamp, NJ._-74.4624_40.78"	-0.0709064826016742	-0.07122955936512	0.0952312937673213	0.00261927273438434	0.0785966617981203	0.0162321712894366	-0.0707143709701354	-0.0169440125129318	-0.0777334769439014	-0.0114452586090527	-0.0606846562364616	26
"Greater Muskegon, MI._-86.1643_43.2342"	0.0351535980553337	-0.0625336199955338	0.00617521852543292	-0.0764106823328015	-0.0354482709514604	-0.0808188235675352	-0.013994231286168	0.0143903553895035	-0.0235501404851346	-0.0111965742460422	0.0176510129441598	26
"Green River Wildlife Area, IL._-89.5161_41.585"	-0.124601577281581	-0.0734299189593114	0.00920747290089788	0.0292513537725423	0.0616387712832938	0.0476894193011676	0.0334783210470911	-0.0555147627323359	0.0506907019291291	-0.163676189501543	-0.0812285866056571	26
"Greenbrook Sanctuary, NJ._-73.9327_40.9144"	-0.0308128845056223	-0.0545643889620191	0.0379869613413158	-0.0391369691052552	0.0049356979128247	-0.0510608854296989	-0.0388771306169902	0.00903776742678426	-0.0300689777038135	-0.0461924401708397	-0.0341963008108326	26
"Halifax, NS, Canada._-63.7_44.7667"	-0.0176503036843769	-0.165167356691764	-0.0987940435949321	-0.124791957190267	-0.0388360180008111	-0.111748547826265	0.118121653167691	-0.103946765438042	0.0856388290544058	-0.107154423508228	0.106649114142609	26
"Halls Mills, NY._-74.5859_41.8927"	-0.0825437100826105	-0.0927226505405226	-0.145709338085667	-0.129933853958385	-0.0869261598705381	-0.0958832934076433	0.105015628101996	-0.147652684791449	0.162496328477249	0.0392257148241833	0.0634872216280026	26
"Harris Neck National Wildlife Refuge, GA._-81.3_31.6833"	0.0369427013287034	-0.066429991026047	0.0241684831717369	-0.0515855114775018	-0.00659615858430344	-0.0611708272191417	-0.0411827367997308	0.0413457175354598	-0.0313923167138493	0.0786548189971269	0.0190457536537488	26
"Hastings Reservation, CA._-121.4993_36.336"	0.0759139967721767	-0.0873408561827246	-0.218695478321516	-0.246487228648262	-0.0842137044134409	-0.107996034059041	0.194560747075709	-0.00265780841711119	0.208878458855206	0.105239892534464	0.205034971711937	26
"Hattiesburg, MS._-89.3166_31.3072"	-0.154125709567906	-0.0968360022235857	0.014294509165471	-0.0761136166091763	-0.00260261115510213	-0.0538938224086303	-0.0484218375834386	-0.0666671809989141	0.0686699494097786	-0.0514517567893721	-0.0056271688216337	26
"Hawk Mountain, PA._-75.9167_40.5833"	0.00993934407500511	-0.0773308753766666	-0.0331361289389749	-0.0861477724524136	-0.0271639342481702	-0.0611759969887793	0.0272749724694077	-0.0190880789662391	0.0295481300604954	-0.0406137493659366	0.0298098307153305	26
"Hazleton_-75.9167_40.9667"	0.0112645282693553	-0.132274116462442	0.0147126871377221	-0.0314567454068237	-0.101006324951762	-0.184022225678564	0.01773778402916	0.00637128872289174	-0.0309965464071702	-0.0203694293654598	-0.0103786983999708	26
"Headwaters_-83.5434_42.7725"	0.025410853551445	0.0404603985722584	-0.00256857515446915	-0.0728268840975721	-0.195264597699769	-0.0741731778398351	-0.0144465078481031	-0.0193079852925366	0.000291774621167654	-0.0278460174910369	-0.00167678228480569	26
"Hendricks, PA._-75.47_40.33"	-0.0279989423325652	-0.0473836615853758	0.0608443985006833	-0.00250553403291208	0.0623266913619322	0.0232281155151573	-0.0435557219907143	-0.0691721660324262	0.0144130599018734	-0.086455998584454	-0.120857268971772	26
"Hernando Co. East_-82.3221_28.5431"	0.0725300293503687	-0.040187738547443	-0.067612617286056	-0.076978115626389	-0.0977527304137765	-0.102662108702345	-0.0129413390461941	-0.00911545619283851	0.0114087074161383	0.0600073959455987	0.080326567312434	26
"High Falls, GA._-84.0179_33.1787"	-0.105445478832234	-0.0234537749852378	0.122435011228169	-0.0476180622386611	-0.204056512829155	-0.303318317673086	-0.182312575208539	-0.176064811659657	0.0384977624424936	0.185058639919187	0.160510705039681	26
"High Line Canal, CO._-104.8472_39.7243"	-0.142775992286575	-0.119245433138259	0.0372004628211837	-0.0629621229966141	0.11819045067346	0.0952173765363749	-0.0396760935849471	-0.108318984958072	0.072216352295988	-0.124637722323453	-0.0871702718895646	26
"High Springs, FL._-82.5846_29.8475"	0.00333387396306237	-0.171579123894712	0.0312022019538496	-0.155286497795178	0.0274741864104126	-0.0372570256546807	0.0182358732855715	0.079852227465642	0.0151611638650863	0.150310061769801	-0.114795439761625	26
"Highlands Hammock, FL._-81.564_27.4343"	0.195737886690371	-0.0415515994436615	0.0558760059196781	-0.0613124465820682	-0.0157136392479861	-0.100938459691273	-0.0667768749646979	0.13686303399958	-0.194371629356378	0.114200477466716	0.00347945744179372	26
"Hillsdale, MI._-84.593_41.8544"	-0.0769928707937735	-0.0611776570709947	0.0540814571871708	0.00211562737164223	0.080976166151005	0.0434911557344585	-0.0290095200366723	0.0208775221390992	-0.0376761047118346	-0.0210879170887771	-0.0724736931212769	26
"Hiram, ME._-70.73_43.92"	0.216064234820978	-0.0919030052139351	-0.107716641977437	-0.245567660979975	-0.121471096856288	-0.21770412287446	0.0423381554337916	0.021882796462401	0.107825338839552	0.160517428716391	0.277301765229345	26
"Hobcaw Barony, SC._-79.1645_33.4312"	0.0908910559641901	-0.0420932566338648	0.0652357834729332	-0.0680401011288001	-0.0629704484343742	-0.0915229473501906	-0.0890354949646338	0.073367941394641	-0.0906376482689176	0.0846826702761654	0.077569396686772	26
"Holden Arboretum_-81.3592_41.6868"	-0.0444810615228859	0.0233497723524869	0.0275762739030748	0.135228613153503	0.0758927856873683	0.071392604651233	-0.0264650445849784	-0.00735660617438541	-0.020727064726983	0.151010726494832	-0.03900727864208	26
"Holtwood_-76.315_39.9094"	0.0637209501396426	-0.050832023902294	0.0251548870260674	-0.0349039870338527	0.0147531572094483	-0.0506303429603672	0.00646274876232452	0.0814195509610328	-0.069409937716561	-0.00342949690483323	-0.00313747392022473	26
"Horseshoe Lake, IL._-90.0915_38.695"	-0.00402936211849124	-0.108550692837277	-0.065540849720356	-0.027951001233615	-0.0406689122320076	-0.0382298225879149	0.120517604099292	-0.198546513871156	0.129216254984177	0.116590370054751	0.056519076785907	26
"Houston, TX._-95.3667_29.7333"	0.0745613661109572	-0.0746980439940043	-0.020222100705268	-0.099696900022086	-0.036616276921408	-0.0992019481012652	0.0441782549286176	0.114492012412437	-0.143127367429202	0.0235155253853317	0.0255732062938048	26
"Indian Bayou Wildlife Management Area, LA._-91.7088_30.4066"	-0.00875842867509233	-0.101911189787006	-0.13056596431248	-0.135335368045809	-0.0978238455209774	-0.103737575087272	0.0991240931697937	-0.0868716500783614	0.147803307129146	0.0828781655079329	0.070339875945425	26
"Indian Cave State Park, NE._-95.6149_40.3151"	0.0679749170200956	-0.0794366875133961	-0.0263831511777084	-0.0523609433619587	0.00255485894870798	-0.0460349505956998	0.0387862065174997	-0.00321374938649804	0.0201236264219203	-0.0482860348076887	0.0103485364576077	26
"Iowa City, IA._-91.6076_41.7522"	0.0161724391174972	-0.07724203003544	-0.0491436773508744	-0.073496858475136	-0.109682514344033	-0.123418033190191	0.0575475277987392	-0.0618675055083763	0.055380464273235	-0.00875414214614655	0.0789340110615597	26
"Iredell Co._-80.85_35.9167"	0.00657352859514414	-0.0666399914619356	0.0184046324176461	-0.0288366660911795	0.000892744585894297	-0.00191929000106279	-0.0111432389466158	0.0347892457741213	-0.0285546027606209	-0.0138065920031787	-0.0703069859244434	26
"Islamorada, FL._-80.5889_24.9518"	0.000918005365171239	-0.0447256022683286	-0.0310249825708333	-0.0283456183280686	-0.0661906250682081	-0.0746187740404922	0.0328092854617259	-0.00215202024714816	0.0246936986247836	0.0345276849074964	0.00183560604665173	26
"Island Ford, VA._-78.6899_38.3519"	0.0620335960305963	-0.0271993189195567	0.0918394309287636	0.015437088738645	0.0681950134381275	0.0197566752128431	-0.0942284927766305	0.105630522116854	-0.0986943693416567	0.022326996714135	-0.080286323871693	26
"Itasca State Park, MN._-95.1709_47.1917"	0.0627002217517081	-0.0576155425933282	0.00650498553412426	-0.0621820813294474	-0.0385660820691094	-0.0776247428070977	-0.0120113129822841	0.0595107271160173	-0.0249707249330853	0.0319776406589845	0.0434018422981996	26
"Jackson_-88.7764_35.5513"	0.0304724941321838	0.0368271066605657	-0.000353966498462746	0.03881793359684	-0.0205180708371649	-0.0199191679456373	-0.020246672395684	-0.00298370482551441	-0.00177514656514584	0.165978555115537	0.00731574458406138	26
"Johnson County, IN._-86.07_39.48"	0.0660139886585987	-0.0174265530791676	0.16759794372744	-0.035738035005986	0.166748942135528	-0.0311172689298559	-0.220176700798013	0.206425305379379	-0.165639043278347	0.151056965199263	-0.143649880954885	26
"Joshua Tree, CA._-116.1667_34.0167"	0.0741851343581836	-0.0340007567039966	-0.00231071697342262	-0.0602943088018543	-0.0302809980260173	-0.0644358040584503	-0.0431608585759009	0.0944226790200546	-0.0809064872649321	0.117284024939449	0.0199518723686558	26
"Kanata, ON, Canada._-75.92_45.35"	0.27220696200816	-0.0767904528210232	-0.20893583477637	-0.136541190434969	0.587383964274798	-0.165615323339685	0.28285976739837	0.392132926759763	-0.0747365378640585	0.186338998134541	0.225560106337402	26
"Kerrville, TX._-99.1405_30.0476"	0.0222442885997307	-0.000134885604250378	0.0643045791037318	0.0163736571090085	0.0919202869098273	0.0114135134195015	-0.0443897923995679	0.0544653612964666	-0.0375702268130527	0.0248252728884945	-0.0285427635470846	26
"Key Largo, FL._-80.3696_25.1761"	0.028521744165262	-0.0558404308346742	0.0106741508555662	-0.0859441942472665	-0.109368572614531	-0.113880071497088	-0.0389835886123763	-0.0203329067991485	-0.00373785960594513	0.142847136202073	0.0885348389824176	26
"Key West, FL._-81.6968_24.586"	0.11308423749574	-0.0601576633530542	-0.0115770564191022	-0.00579764109801481	-0.220020750051331	-0.19256848129431	0.039199711534807	-0.113599021808081	-0.0245477374829168	0.133819443240567	0.00259199261783832	26
"Kissimmee Prairie Sanctuary, FL._-80.9813_27.5526"	0.142749285401684	-0.0577690075362345	0.0320905465006072	-0.0604868991940064	-0.0896367689074978	-0.124541314739446	-0.0750773660927923	0.0725449942710749	-0.0914021706482464	0.0827644907327804	0.0629691269322804	26
"Lake Blackshear, GA._-83.8869_31.964"	-0.129482736608037	-0.105568583219171	0.0178291465405729	0.013983471442299	0.0724246818855769	0.0668615322977307	0.097798079825051	-0.0935269157992779	0.0841208919331781	-0.0993169730205597	-0.108651921050949	26
"Lake Bronson State Park, MN._-96.53_48.75"	-0.107523202572468	-0.0936173159942534	0.0439671994425365	-0.0396461734580155	0.0436940328085921	-0.0229472354890099	-0.0576912903280886	-0.0799173232364348	0.0419304415895099	0.180773315219752	-0.0118899792739007	26
"Lake Co. East_-81.0548_41.723"	-0.0102945204992254	-0.0505981149631772	0.0272589802861115	-0.0355901077003803	-0.000949259729436911	-0.0508737387112674	-0.0124259825053373	-0.0247508688958412	-0.0296758752158239	0.0453905923047175	0.00187909917285523	26
"Lake Louisa State Park, FL._-81.7187_28.4997"	0.0511349866245629	-0.0956507317846298	-0.150969631179935	-0.128223467596464	-0.0762902761638144	-0.0850101965384973	0.0868542283559997	-0.0104962952901404	0.14821532964906	-0.049114780747662	0.0722192047953473	26
"Lake Meyer_-91.9039_43.1688"	-0.020405125835227	-0.0221301748324468	0.00983715081929511	-0.0244173272395695	0.0972277350175168	0.24818801198095	-0.0687334493828675	0.068712309048037	0.00936916738565188	-0.0193172386888163	-0.0265704093885334	26
"Lake Placid, NY._-73.9833_44.25"	-0.016600572981741	-0.0680427568473785	0.00826470194235489	-0.0590286432512535	0.0241844617796821	-0.0418329687330659	-0.0128156046673182	-0.0100460987580156	0.00617158497739485	0.0408024435920555	-0.00388498144797385	26
"Lakehurst, NJ._-74.37_40"	0.111750927354034	0.0137553383707032	0.0987015299460624	-0.000448156033793883	0.032566699867424	-0.0549480302149108	-0.0605307179837091	0.100381762096115	-0.184041783403152	0.0323660158092156	0.0621793389284351	26
"LaSalle County, IL._-88.95_41.2"	0.155447698788725	0.0932630613499733	0.104538896008575	0.0514996460193206	0.176299179692082	0.0771221895669847	-0.0904907701106235	0.183686439832999	-0.133184401610536	0.0416415651888434	-0.11909171175066	26
"Last Mountain Lake National Wildlife Area_-105.2396_51.4171"	-0.159451985278598	-0.0142126921566241	-0.16662394234855	-0.190735129591811	-0.223116830615655	-0.124586187706449	0.154094783409174	-0.194938448404965	0.188122086683524	-0.104861218200612	0.102996153721073	26
"Laurentian Divide, MN._-92.5333_47.5667"	-0.0854865773225009	0.040998507930497	0.0960772850691585	0.0475295921277274	0.124946997538174	0.143198054485153	-0.0673667834285478	0.105040086604563	-0.0625317536650741	0.00473389106308602	-0.134956494625862	26
"Lava Beds National Monument_-121.5253_41.7668"	0.346354748328994	-0.17170554297629	-0.0789388321197352	-0.167822023651447	-0.0568061898295634	-0.10078988822634	0.0959538107141967	0.00588016676299149	0.0218139198479288	0.188581259918929	0.334134988082762	26
"Letchworth State Park, NY._-77.9713_42.6573"	0.154437280354222	-0.00246374481378721	0.116202263804897	-0.0314172560153916	-0.0336200166466923	-0.0851822811162267	-0.112837899330633	0.0900655591170654	-0.124737161410277	0.081091976847974	-0.238719744684033	26
"Lexington, VA._-79.477_37.848"	0.0382181900737824	-0.0886933961836613	0.00245819018937694	-0.0651244858477408	-0.120979205408554	-0.127522175256639	-0.00812380822575028	-0.111074214993719	-0.00574901928196064	0.0386878694329186	0.0603531430182968	26
"Los Alamos, NM._-106.3216_35.8797"	-0.0206519747660265	-0.113120295806089	0.032248181685757	-0.012626394587017	0.0691534802063121	0.0182042350799945	0.152791881796906	0.0494482495958087	-0.00195361236912525	0.0507787348540664	-0.0572318004348237	26
"Lower East Pearl River_-89.7372_30.387"	-0.0476659643627119	-0.0724545315246506	-0.0172701774592123	-0.0493208458714052	0.0203935136474337	-0.0234666681459575	0.0434572954496705	-0.0331022281179604	0.0554278756274729	-0.0469592351689594	-0.0456448094189537	26
"Lower Hatchie_-89.7774_35.6525"	0.103656732584118	-0.0260008865510832	0.0962110557121327	-0.0361037457970841	-0.10041008091599	-0.132451159207265	-0.0901639796943879	0.00192662026563777	-0.126383156206937	0.184671406054996	0.0984478475527192	26
"Lower Penobscot, ME._-68.8999_44.5466"	0.0275925456451634	-0.0594403411292079	0.0722857957167876	-0.122105942007451	0.0792515964457876	0.046597754249126	-0.0717112906554302	0.0693964604873258	-0.0845417315014345	-0.0979922245418101	-0.0288072801344607	26
"MacGregor Point Provincial Park, ON, Canada._-81.4384_44.3731"	0.113906526868794	-0.0450724275254931	-0.0181914639282389	-0.0415877587124352	0.0184277462604286	-0.0420449766232162	0.0254638834631522	0.0859080755779908	-0.0152929041053232	0.0127881554339011	-0.0326588228189515	26
