grid_id	Site	Rarefied.richness.trend	Rarefied.evenness.trend	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	EcoI	EcoII
2053	Dardenelles, CA._-119.8333_38.3411	0.00185720167798051	0.0706403853508858	0	-0.213636624079893	0.002671887	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.8333	38.3411	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA
3373	Eugene, OR._-123.0886_44.0335	0.0786542604944664	-0.0131099019927686	0.308361475	-0.12847531876811	0.375441573	105.843591744988	0.00152765988493595	11.8208335737387	0.0138174002148713	-123.0886	44.0335	MARINE WEST COAST FOREST	MARINE WEST COAST FOREST
1554	Giant Sequoia National Monument South_-118.4833_36	0.154661613332585	0.310754845278815	0.000690894	-0.166978167383887	0.0055428625	54.1615394908362	0.00248223503580396	6.71025650231884	0.0170013875158065	-118.4833	36	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA
3467	Mary's Peak, OR._-123.55_44.51	-0.224810556157294	-0.230516016833817	0.025367974	0.281917816730597	0.026987277	136.323079456886	0.00112939061749592	10.4727566005328	0.0148663927848622	-123.55	44.51	MARINE WEST COAST FOREST	MARINE WEST COAST FOREST
1226	Mount Baden-Powell, CA._-117.77_34.37	0.181686572739367	-0.0721434609467221	0.002684566	-0.161565560671936	0.0218311535	46.6724366823641	-0.00440879259102739	12.9317310192646	0.0199568671662957	-117.77	34.37	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA
2564	Mount Lassen_-121.404_40.4609	0.239728555455589	-0.0371514737161953	0	-0.168341307988266	0.0018680955	86.6717966032716	-0.00101439111381607	8.31282064617158	0.0126392034498109	-121.404	40.4609	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA
1554	North Fork Kern River Valley, CA._-118.4706_35.7735	-0.0549425045778627	0.127822186977713	0.002441095	-0.165439215811794	0.014366191	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.4706	35.7735	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA
1225	Pasadena, CA._-117.9912_34.173	NA	NA	0.0125895985	-0.0159816395176531	0.426790077	46.6724366823641	-0.00440879259102739	12.9317310192646	0.0199568671662957	-117.9912	34.173	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA
2132	Point Reyes, CA._-122.8667_38.0833	-0.017579364513707	0.0592034237535808	0.0580848715	-0.18394056200776	0.014138609	78.2439111942569	0.00198956546777405	14.7291669173118	0.0195208361012963	-122.8667	38.0833	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA
660	Portal, AZ._-109.1667_31.85	0.019575787783845	0.0223991847052334	0.0060694395	0.267654083465533	0.0045748265	28.3115389077232	0.0038485205348633	16.0858976902106	0.0217692063207327	-109.1667	31.85	SOUTHERN SEMIARID HIGHLANDS	WESTERN SIERRA MADRE PIEDMONT
596	Ramsey Canyon, AZ._-110.2238_31.424	-0.0958463776299472	-0.0589855079714872	0.0144339515	0.027505364525576	0.029732004	34.2685903960314	0.00169395111201497	16.3333335992617	0.0223820947541426	-110.2238	31.424	SOUTHERN SEMIARID HIGHLANDS	WESTERN SIERRA MADRE PIEDMONT
1224	Santa Ynez Canyon_-118.6044_34.0896	-0.0427749929733586	0.0926867129985432	0.0063687135	0	0.291113388	39.3496801771749	-0.00328330077088141	15.7419875218318	0.0203568539009116	-118.6044	34.0896	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA
2216	Sonoma Co._-122.6833_38.3333	-0.250119221767131	0.409589235166124	0.108011879	-0.0295422471254592	0.178143451	78.2439111942569	0.00198956546777405	14.7291669173118	0.0195208361012963	-122.6833	38.3333	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA
2390	Yuba Pass, CA._-120.5519_39.6619	-0.0611447551857161	-0.0166012428592144	0.0008995295	-0.158905308387484	0.011190578	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.5519	39.6619	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA
149	Alva, FL._-81.6726_26.7153	0.0526976824897054	0.0643152662091349	0.220690681	-0.100268787370518	0.366656813	121.162502129873	0.00418736841615085	23.941346568939	0.0171416786788202	-81.6726	26.7153	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
417	Archer, FL._-82.3392_29.6667	0.0463863570641024	-0.00899699676511089	0.048183487	-0.130812695636008	0.262716426	112.870194143974	0.00100278488386515	21.1259618569643	0.0115504994275501	-82.3392	29.6667	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
41	Big Pine Key, FL._-81.3699_24.6908	-0.0681650878041398	-0.0204892423559594	0	-0.132250579256405	0.043129602	106.844232476675	0.00612173121340527	25.6887824107439	0.0186981796758462	-81.3699	24.6908	TROPICAL WET FORESTS	EVERGLADES
342	Brazos Valley, TX._-96.0502_29.9008	-0.0197376565283699	-0.00705516541773128	0.850939411	0.0135899052944019	0.0201482745	90.8830144176116	0.00672253864433429	21.4916669741655	0.00705260573064546	-96.0502	29.9008	GREAT PLAINS	TEXAS-LOUISIANA COASTAL PLAIN
269	Brevard Co. South_-80.5012_27.8803	0.0031176898283647	0.0325172304557843	0.044702025	-0.125426759400944	0.1635426445	111.472117775526	0.00165126149917949	23.4509619382712	0.0169546298076539	-80.5012	27.8803	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
126	Broward Co. North_-80.157_26.2313	-0.108117404901195	-0.119081077222785	0.002734755	-0.133418447504163	0.799537728	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.157	26.2313	TROPICAL WET FORESTS	EVERGLADES
220	Bullfrog Creek, FL._-82.3351_27.77	NA	NA	0.290801251	-0.0873073475581212	0.397448791	103.882694313924	0.00147174148837585	23.0730772874294	0.0151872154031718	-82.3351	27.77	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
296	Cameron Parish, LA._-93.58_29.75	-0.276309499069127	-0.066987914640532	0.0097492765	-0.202637273629539	0.0054064245	117.36602755999	0.00552388869618361	21.0740387378595	0.00779337894826874	-93.58	29.75	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS
1125	Catoosa-Whitfield, GA._-85.0056_34.8749	-0.0802697660560262	-0.0139522012956136	0.262891699	0.0469289532236538	0.1510584985	120.428848057221	0.00622572192012039	15.3766028115717	-0.000135976668229797	-85.0056	34.8749	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS
912	Charleston - East, SC._-79.88_32.86	-0.0612881172031726	-0.0194938433652501	0.0029474025	-0.15225866447018	0.382859789	103.231732349222	0.00617628455358223	19.0778849140192	0.00796519362678563	-79.88	32.86	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
912	Charleston - South, SC._-80.1_32.72	0.0543562745417996	0.0955606494731266	0.058722144	-0.0459111725438237	0.127824065	103.68301474346	0.00519196041277094	19.034936159085	0.00733135305993716	-80.1	32.72	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
459	Choctawhatchee Bay Northwest_-86.4974_30.524	0.146381512866634	0.110882858098012	0.0217897695	-0.193653229778882	0.192415883	136.120835794088	0.004338332889318	19.6387823911814	0.00146573989298804	-86.4974	30.524	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1103	Cleveland County Audubon Society, OK._-97.33_35.19	0.0821700356593816	-0.0134625474725308	0.071252642	-0.115858181293894	0.125500815	78.1185911093385	0.00749159615991518	16.8282053813052	0.00591034136262103	-97.33	35.19	GREAT PLAINS	SOUTH CENTRAL SEMIARID PRAIRIES
104	Coral Gables, FL._-80.269_25.7051	-0.23917859487802	0.113621606655428	0.004360938	-0.132394530519872	0.6151090065	132.594874172257	0.00433157542077788	25.0567311445872	0.0191249224196154	-80.269	25.7051	TROPICAL WET FORESTS	EVERGLADES
124	Corkscrew Swamp Sanctuary, FL._-81.5217_26.3666	-0.0957103113518795	-0.160587822320948	0.2519398205	-0.0753604124585351	0.2301079345	122.155771342608	0.00590796063177656	24.4750004120362	0.0178452603330033	-81.5217	26.3666	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
757	Delta National Forest, MS._-90.7558_32.7597	0.00906624656750615	0.0142490223777455	0.439572522	-0.122862294117601	0.011187089	115.981091702596	0.00672597994500888	18.576282333105	0.00200097032446766	-90.7558	32.7597	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
267	Disney Wilderness Preserve, FL._-81.4082_28.124	0.165116794687252	0.0297234745401416	0.1844124155	-0.100078344411417	0.167258392	107.751283623469	0.000397336641639341	22.9381414040541	0.0158328608217999	-81.4082	28.124	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1145	El Dorado Nature Center, CA._-118.0869_33.8095	-0.671247798629903	-0.651030290612495	0.0210372855	0	0.864546016	24.8003209136809	-0.00341369999045199	18.0221157349073	0.0208157073793237	-118.0869	33.8095	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA
68	Falcon Woodlands, TX._-99.08_26.5	0.010774074258645	0.0618165857511229	0.074598694	0.219266193230412	0.0280199275	38.5743596015307	0.00578438234955345	23.8230772752028	0.00742517586389731	-99.08	26.5	GREAT PLAINS	TAMAULIPAS-TEXAS SEMIARID PLAIN
419	Flagler Co. Northeast_-81.2187_29.5539	0.0810386402125636	-0.0782400128309783	0.0059670715	-0.134806684176977	0.2539820075	109.20929668882	0.000614862711476891	21.6666670456911	0.0135132106544929	-81.2187	29.5539	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
367	Goethe State Forest, FL._-82.6394_29.0836	0.0993079737272628	0.0388827062358962	0.0642571085	-0.119459336093151	0.059868982	116.261861226498	0.000847083384224245	21.6682695914537	0.0117571115904281	-82.6394	29.0836	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
710	Harris Neck National Wildlife Refuge, GA._-81.3_31.6833	0.0654190392383186	-0.000713739433277802	0.002278976	-0.0550129647713727	0.018681019	99.7884629139533	0.000420317496817461	19.8496797879537	0.00775210021701456	-81.3	31.6833	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
294	High Island, TX._-94.47_29.55	-0.391187341849186	-0.357324272468883	0.0411694385	-0.161469401266236	0.007476486	117.161219879985	0.00597884716487089	21.1368592885824	0.00639158772992063	-94.47	29.55	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS
416	High Springs, FL._-82.5846_29.8475	0.0195123006348433	-0.318086653472598	0.4318426595	-0.0394267513660309	0.049464981	114.96602782225	0.000113774664287852	21.1384618985347	0.0092119910928484	-82.5846	29.8475	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
175	Highlands Hammock, FL._-81.564_27.4343	0.149212979296556	-0.0354009594595372	0.515026332	-0.0163702086882856	0.1396369085	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.564	27.4343	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1059	Hobcaw Barony, SC._-79.1645_33.4312	0.0873292543182753	-0.0910434837826913	0.005799896	-0.0477066212948024	0.077557679	106.130130052567	0.00595633180268813	18.8608977443133	0.00806312460757025	-79.1645	33.4312	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
293	Houston, TX._-95.3667_29.7333	0.149310329960565	-0.0164337579207397	0.0196685405	-0.157869012318857	0.9439913615	100.518270835663	0.00561692483072859	21.1092951939656	0.00728819911706479	-95.3667	29.7333	GREAT PLAINS	TEXAS-LOUISIANA COASTAL PLAIN
400	Indian Bayou Wildlife Management Area, LA._-91.7088_30.4066	-0.0108697356187012	0.0731555859226583	0.0645768345	-0.22534800531035	0.0091875085	126.664425362379	0.00331602671129209	20.5727567122533	0.00604589811470557	-91.7088	30.4066	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1196	Jackson_-88.7764_35.5513	0.00866040244362043	-0.0686076730769511	0.3167533715	-0.0876623744149981	0.1024035225	115.14391201276	0.00844296624714833	15.5108976666457	0.00337666188049216	-88.7764	35.5513	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS
336	Kerrville, TX._-99.1405_30.0476	0.287733419770702	-0.032317763098638	0.0092558425	-0.159245418317633	0.111616516	56.2644238702189	0.00639317002701873	19.1003208404932	0.00232413637868016	-99.1405	30.0476	GREAT PLAINS	SOUTH CENTRAL SEMIARID PRAIRIES
40	Key West, FL._-81.6968_24.586	0.0695705425928565	-0.016675664637974	0	-0.130762823888477	0.061331321	104.925322181903	0.00662769788195943	25.7211542374048	0.0182141892249725	-81.6968	24.586	TROPICAL WET FORESTS	EVERGLADES
222	Kissimmee Prairie Sanctuary, FL._-80.9813_27.5526	0.0590394268699892	-0.0966082890905944	0.380905804	-0.0535219477576967	0.026891202	111.472117775526	0.00165126149917949	23.4509619382712	0.0169546298076539	-80.9813	27.5526	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
705	Lake Blackshear, GA._-83.8869_31.964	-0.483072891996155	-0.533971300046697	0.552457801	-0.159136708156123	0.072708577	101.254489243031	-0.00177211692014464	18.5685900617868	-0.000960113688805431	-83.8869	31.964	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS
1124	Lookout Mountain, GA._-85.3893_34.8074	0.130308886777612	0.0450510184327512	0.2243353905	0.0390613196307613	0.036708861	120.428848057221	0.00622572192012039	15.3766028115717	-0.000135976668229797	-85.3893	34.8074	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS
1194	Lower Hatchie_-89.7774_35.6525	0.141144350770985	-0.0343795930912403	0.597877856	-0.132243977668853	0.014062189	108.129809768536	0.00625693600856904	16.1410259103928	0.0018678162940331	-89.7774	35.6525	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS
392	Magnolia, TX._-95.7109_30.2738	0.107901675375284	-0.071685400923995	0.2168856815	-0.0974361108865662	0.1240076295	98.1474374479208	0.00588844918629393	20.8599362052404	0.00542161757744038	-95.7109	30.2738	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS
611	Midland, TX._-102.0279_31.9869	0.0232117536852886	0.0380542605510516	0.236361091	0.0196568793594107	0.1920819475	27.9580132497045	0.00291201120337653	18.7243592509857	0.0134778838305418	-102.0279	31.9869	GREAT PLAINS	SOUTH CENTRAL SEMIARID PRAIRIES
